id,SurveyNum,Avrage_PR,Trans_lengthm,Lionfish_size_TL,Habitat_type,Lionfish_visibility,Lionfish_behaviour,Adj_behaviour,TOD,Num_attempts,Captured_bin,Mins_elapsed,Hrs_elapsed,Adj_min,Gamma_min,Capturer_name,Proportion_caught,Adj_Prop,Prop_remaining,Cap_Dives,Cap_removals,Cap_exp,Cap_affl,Cap_exp_new,Cap_exp_2821
959,5139,0.735442192,NA,24,Reef,EXP,hover,active,Crepuscular,1,1,1,0.01667,1,1,Leah and Jackie,0.8,0.8,0.2,NA,NA,High,NRM&CS,Medium,Low
960,5139,0.735442192,NA,24,Reef,EXP,hunt,active,Crepuscular,1,1,1,0.01667,1,1,Leah and Jackie,0.8,0.8,0.2,NA,NA,High,NRM&CS,Medium,Low
962,5139,0.735442192,NA,34,Reef,NA,NA,NA,Crepuscular,1,1,1,0.01667,1,1,Leah and Jackie,0.8,0.8,0.2,NA,NA,High,NRM&CS,Medium,Low
662,5107,0.735442192,NA,15,Reef,EXP,hover,active,midday,1,1,1,0.0167,1,1,Mike and Grytch,1,0.99999,0,NA,NA,High,Volunteer,Medium,Low
334,2096,0.923076923,3,15,Reef,EXP,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Katie,1,0.99999,0,500,50,Low,NRM&CS,Medium,Low
1,115,0.891891892,10,17,Reef,EXP,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
2,115,0.891891892,26,17,Reef,EXP,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
7,118,0.891891892,34,10,Reef,SH,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
8,118,0.891891892,44,12,Reef,EXP,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
9,118,0.891891892,2,17,Reef,SH,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
10,118,0.891891892,18,19,Reef,SH,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
11,118,0.891891892,18,20,Reef,SH,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
20,121,0.891891892,1.5,16,Sand,EXP,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
21,121,0.891891892,2,20,Sand,EXP,swim,active,midday,1,1,1.002,0.0167,1.002,1.002,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
272,1442,0.858974359,NA,30,Reef,SH,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Jes,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
382,2188,NA,40,30,Reef,EXP,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,Jes,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
158,397,0.529411765,6,21,Reef,EXP,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Jess,0.5,0.5,0.5,NA,NA,High,Intern,Medium,Low
179,471,0.529411765,7,37,Reef,EXP,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,Jess,1,0.99999,0,NA,NA,High,Intern,Medium,Low
529,2817,0.636363636,0,23,Sand,EXP,swim,active,midday,1,1,1.002,0.0167,1.002,1.002,Trudy,1,0.99999,0,NA,NA,High,NRM&CS,Medium,Low
357,2140,0.65,25.5,15,Reef,EXP,rest,rest,midday,1,1,2.184,0.0364,1.236,1.236,Katie,0.75,0.75,0.25,500,50,Low,NRM&CS,Medium,Low
359,2146,0.65,60.7,23,Sand,EXP,rest,rest,midday,1,1,1.8,0.03,1.8,1.8,Katie,1,0.99999,0,500,50,Low,NRM&CS,Medium,Low
583,5100,0.735442192,NA,26,Reef,EXP,hover,active,Crepuscular,1,1,2,0.0333,1.916666667,1.916666667,Leah and Jackie,0.818,0.818,0.182,NA,NA,High,NRM&CS,Medium,Low
335,2096,0.923076923,40.8,15,Reef,SH,rest,rest,midday,1,1,1.998,0.0333,1.998,1.998,Katie,1,0.99999,0,500,50,Low,NRM&CS,Medium,Low
361,2149,0.65,20,25,Reef,EXP,rest,rest,midday,1,1,1.998,0.0333,1.998,1.998,Katie,0.666666667,0.666666667,0.333333333,500,50,Low,NRM&CS,Medium,Low
222,1109,0.809523809,1,35,Reef,SH,rest,rest,midday,1,1,1.998,0.0333,1.998,1.998,Andrew,0.833333333,0.833333333,0.166666667,NA,NA,NA,NA,Medium,Low
24,121,0.891891892,15,18,Reef,EXP,hover,active,Crepuscular,1,1,1.998,0.0333,1.998,1.998,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
23,121,0.891891892,72,10,Reef,SH,rest,rest,midday,1,1,2,0.0333,2,2,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
25,121,0.891891892,2,19,Reef,EXP,rest,rest,midday,1,1,3,0.05,2,2,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
26,121,0.891891892,2,25,Reef,SH,rest,rest,midday,1,1,3,0.05,2,2,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
27,121,0.891891892,72,10,Reef,SH,rest,rest,midday,1,1,4,0.0667,2,2,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
582,5100,0.735442192,NA,29,Reef,EXP,rest,rest,Crepuscular,1,1,2,0.0333,2,2,Leah and Jackie,0.818,0.818,0.182,NA,NA,High,NRM&CS,Medium,Low
795,5120,0.735442192,NA,25,Reef,EXP,hover,active,midday,1,1,2,0.03333,2,2,Leah and Jackie,0.5,0.5,0.5,NA,NA,High,NRM&CS,Medium,Low
818,5124,0.735442192,NA,23,Reef,EXP,hover,active,Crepuscular,1,1,2,0.03333,2,2,Leah and Jackie,0.833333333,0.833333333,0.166666667,NA,NA,High,NRM&CS,Medium,Low
819,5124,0.735442192,NA,25,Reef,EXP,hover,active,Crepuscular,1,1,3,0.05,2,2,Leah and Jackie,0.833333333,0.833333333,0.166666667,NA,NA,High,NRM&CS,Medium,Low
1075,5431,0.485620915,NA,NA,Reef,SH,hover,active,Crepuscular,1,1,3,0.05,3,3,Gia and Reuben,0.333333333,0.333333333,0.666666667,NA,NA,NA,Volunteer,Medium,Low
234,1116,0.809523809,40,35,Reef,SH,rest,rest,midday,1,1,6,0.1,6,6,Andrew,0.6,0.6,0.4,NA,NA,NA,NA,Medium,Low
920,5135,0.735442192,NA,15,Reef,EXP,hover,active,midday,1,1,1,0.016666667,11,11,Mike and Grytch,1,0.99999,0,NA,NA,Low,Volunteer,Medium,Low
106,275,0.931034483,14,13,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Zoe.Liz,0.833333333,0.833333333,0.166666667,32,0,Low,Intern,None,Low
112,276,0.931034483,0,10,Reef,EXP,hover,active,Crepuscular,1,1,0,0,0.083333333,0.083333333,Zoe.Liz,1,0.99999,0,32,0,Low,Intern,None,Low
165,434,0.775,3,30,Reef,SH,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Ellie,1,0.99999,0,50,0,Low,Intern,None,Low
166,434,0.775,33,34,Reef,SH,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Ellie,1,0.99999,0,50,0,Low,Intern,None,Low
385,2223,1,21,34,Reef,SH,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Emily,1,0.99999,0,50,0,Low,Intern,None,Low
541,2855,0.714285714,38,25,Reef,SH,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Emily,1,0.99999,0,50,0,Low,Intern,None,Low
107,275,0.931034483,14,20,Reef,SH,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Zoe.Liz,0.833333333,0.833333333,0.166666667,32,0,Low,Intern,None,Low
108,275,0.931034483,30,25,Reef,SH,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,Zoe.Liz,0.833333333,0.833333333,0.166666667,32,0,Low,Intern,None,Low
167,434,0.775,44,35,Reef,SH,rest,rest,midday,1,1,1.5,0.025,1.5,1.5,Ellie,1,0.99999,0,50,0,Low,Intern,None,Low
101,254,0.931034483,45,28,Reef,SH,hover,active,midday,1,1,1.998,0.0333,1.998,1.998,Austen.Liz,1,0.99999,0,18,0,Low,Intern,None,Low
109,275,0.931034483,30,27,Reef,SH,hover,active,midday,1,1,3,0.05,1.998,1.998,Zoe.Liz,0.833333333,0.833333333,0.166666667,32,0,Low,Intern,None,Low
127,297,0.931034483,78,10,Sand,EXP,hover,active,midday,1,1,1.998,0.0333,1.998,1.998,Zoe.Liz,0.666666667,0.666666667,0.333333333,32,0,Low,Intern,None,Low
481,2659,0.733333333,1,17,Reef,SH,rest,rest,midday,1,1,1.998,0.0333,1.998,1.998,Anna S.,1,0.99999,0,56,0,Low,Intern,None,Low
168,434,0.775,32,33,Reef,EXP,rest,rest,midday,1,1,2.502,0.0417,2.502,2.502,Ellie,1,0.99999,0,50,0,Low,Intern,None,Low
169,434,0.775,3,40,Reef,SH,rest,rest,midday,1,1,3,0.05,3,3,Ellie,1,0.99999,0,50,0,Low,Intern,None,Low
435,2458,0.733333333,22,40,Reef,EXP,swim,active,midday,1,1,3,0.05,3,3,Anna S.,1,0.99999,0,56,0,Low,Intern,None,Low
99,251,0.931034483,NA,18,Reef,EXP,hover,active,midday,1,1,4.002,0.0667,4.002,4.002,Austen.Liz.Keri.Adam,1,0.99999,0,18,0,Low,Intern,None,Low
104,271,0.931034483,21,35,Reef,EXP,hover,active,midday,1,1,4.002,0.0667,4.002,4.002,Zoe.Liz,1,0.99999,0,32,0,Low,Intern,None,Low
110,275,0.931034483,14,27,Reef,SH,rest,rest,midday,1,1,6,0.1,4.998,4.998,Zoe.Liz,0.833333333,0.833333333,0.166666667,32,0,Low,Intern,None,Low
128,297,0.555555556,56,15,Reef,EXP,swim,active,midday,1,1,4.998,0.0833,4.998,4.998,Zoe.Liz,0.666666667,0.666666667,0.333333333,32,0,Low,Intern,None,Low
100,251,0.931034483,NA,17,Reef,EXP,hover,active,midday,1,1,7.998,0.1333,7.998,7.998,Austen.Liz.Keri.Adam,1,0.99999,0,18,0,Low,Intern,None,Low
639,5102,0.735442192,NA,24,Reef,EXP,rest,rest,Crepuscular,2,1,0.016666667,3e-4,0.016666667,0.016666667,Fogg and Riffe,1,0.99999,0,NA,NA,High,NRM&CS,High,High
707,5112,0.735442192,NA,20,Reef,EXP,hunt,active,Crepuscular,2,1,0.016666667,3e-4,0.016666667,0.016666667,Fogg and Riffe,1,0.99999,0,NA,NA,High,NRM&CS,High,High
635,5102,0.735442192,NA,25,Reef,EXP,swim,active,Crepuscular,2,1,0.05,8e-4,0.05,0.05,Fogg and Riffe,1,0.99999,0,NA,NA,High,NRM&CS,High,High
705,5112,0.735442192,NA,25,Reef,EXP,swim,active,Crepuscular,2,1,0.05,8e-4,0.05,0.05,Fogg and Riffe,1,0.99999,0,NA,NA,High,NRM&CS,High,High
753,5116,0.735442192,NA,26.6,Reef,EXP,NA,NA,midday,2,1,0.05,8.3e-4,0.05,0.05,Fogg and Riffe,1,0.99999,0,NA,NA,High,NRM&CS,High,High
117,291,0.931034483,3.7,8,Reef,EXP,hover,active,midday,2,1,0,0,0.083333333,0.083333333,Allison,1,0.99999,0,1200,224,High,Volunteer,High,High
653,5104,0.735442192,NA,20,Reef,EXP,hover,active,midday,2,1,0.083333333,0.0014,0.083333333,0.083333333,Andy and Chuck,1,0.99999,0,NA,NA,High,NA,High,High
702,5112,0.735442192,NA,20,Reef,EXP,hover,active,Crepuscular,2,1,0.083333333,0.0014,0.083333333,0.083333333,Fogg and Riffe,1,0.99999,0,NA,NA,High,NRM&CS,High,High
884,5128,0.735442192,NA,24.5,Reef,EXP,hover,active,midday,2,1,0.083333333,0.00139,0.083333333,0.083333333,Fogg and Riffe,0.75,0.75,0.25,NA,NA,High,NRM&CS,High,High
896,5130,0.735442192,NA,25,Reef,EXP,hover,active,midday,2,1,3,0.05,0.083333333,0.083333333,Grayson and Travis,0.714285714,0.714285714,0.285714286,NA,NA,High,Volunteer,High,High
629,5102,0.735442192,NA,11,Reef,EXP,hover,active,Crepuscular,2,1,0.083333333,0.0014,0.083333333,0.083333333,Hale and Sterne,0.786,0.786,0.214,NA,NA,High,Volunteer,High,High
632,5102,0.735442192,NA,22,Reef,NA,NA,NA,Crepuscular,2,1,0.083333333,0.0014,0.083333333,0.083333333,Hale and Sterne,0.786,0.786,0.214,NA,NA,High,Volunteer,High,High
12,119,0.891891892,31,15,Reef,SH,rest,rest,midday,2,1,0,0,0.083333333,0.083333333,Robert,1,0.99999,0,NA,NA,NA,NRM&CS,High,High
274,1453,0.858974359,1,8,Reef,EXP,rest,rest,midday,2,1,0,0,0.166666666,0.166666666,Liz T.,0.833333333,0.833333333,0.166666667,NA,NA,High,NRM&CS,High,High
891,5130,0.735442192,NA,40,Reef,EXP,hover,active,midday,2,1,0.166666667,0.00278,0.166666667,0.166666667,Grayson and Travis,0.714285714,0.714285714,0.285714286,NA,NA,High,Volunteer,High,High
826,5124,0.735442192,NA,25.6,Reef,EXP,swim,active,Crepuscular,2,1,0.35,0.00583,0.35,0.35,Fogg and Riffe,1,0.99999,0,NA,NA,High,NRM&CS,High,High
78,207,0.677419355,8,4,Reef,EXP,rest,rest,midday,2,1,2.334,0.0389,0.42,0.42,Steve Schalk,0.5,0.5,0.5,NA,NA,High,NRM&CS,High,High
489,2713,1,20,15,Reef,EXP,rest,rest,midday,2,1,0.498,0.0083,0.498,0.498,Ed,1,0.99999,0,NA,NA,High,Volunteer,High,High
595,5101,0.735442192,NA,13,Reef,EXP,hover,active,Crepuscular,2,1,0.5,0.0083,0.5,0.5,Grayson and Travis,0.818181818,0.818181818,0.181818182,NA,NA,High,Volunteer,High,High
321,2075,0.8,37.1,24,Reef,SH,hover,active,midday,2,1,0.552,0.0092,0.552,0.552,Ryan,1,0.99999,0,1500,300,High,NRM&CS,High,High
307,2043,0.893939394,2,NA,Reef,EXP,rest,rest,midday,2,1,0.666,0.0111,0.666,0.666,Terry,0.833333333,0.833333333,0.166666667,1231,300,High,NRM&CS,High,High
437,2484,0.857142857,36,8,Sponge,EXP,rest,rest,midday,2,1,0.75,0.0125,0.75,0.75,Liz,1,0.99999,0,400,200,High,NRM&CS,High,High
298,2017,0.857142857,48,23,Reef,SH,rest,rest,midday,2,1,0.918,0.0153,0.918,0.918,Shelby,1,0.99999,0,1000,300,High,NRM&CS,High,High
290,2009,0.857142857,3.1,26,Reef,SH,hover,active,midday,2,1,0.918,0.0153,0.918,0.918,Greg,1,0.99999,0,NA,NA,NA,NA,High,High
853,5126,0.735442192,NA,25,Reef,EXP,hover,active,Crepuscular,2,1,1,0.01667,1,1,Andy and Chuck,1,0.99999,0,NA,NA,High,NA,High,High
804,5122,0.735442192,NA,18,Reef,SH,swim,active,midday,2,1,1,0.01667,1,1,Hale and Sterne,0.75,0.75,0.25,NA,NA,High,Volunteer,High,High
1096,5443,0.485620915,NA,37,Reef,EXP,hover,active,Crepuscular,2,1,1,0.01667,1,1,Kris and Grytch,1,0.99999,0,NA,NA,High,Volunteer,High,High
277,1453,0.858974359,16,28,Reef,SH,rest,rest,midday,2,1,1.002,0.0167,1.002,1.002,Liz T.,0.833333333,0.833333333,0.166666667,NA,NA,High,NRM&CS,High,High
299,2017,0.857142857,12,17,Reef,SH,rest,rest,midday,2,1,1.164,0.0194,1.164,1.164,Shelby,1,0.99999,0,1000,300,High,NRM&CS,High,High
310,2043,0.893939394,3,NA,Reef,EXP,rest,rest,midday,2,1,1.182,0.0197,1.182,1.182,Terry,0.833333333,0.833333333,0.166666667,1231,300,High,NRM&CS,High,High
491,2713,1,4,41,Reef,SH,rest,rest,midday,2,1,1.5,0.025,1.5,1.5,Liz,1,0.99999,0,400,200,High,NRM&CS,High,High
1036,5417,0.485620915,NA,31,Reef,SH,rest,rest,midday,2,1,1.5,0.025,1.5,1.5,Curtis and Wendy,0.333333333,0.333333333,0.666666667,NA,NA,High,Dive Professional,High,High
457,2561,1,48,40,Reef,EXP,rest,rest,midday,2,1,1.5,0.025,1.5,1.5,Jason Vogan,1,0.99999,0,NA,NA,High,Dive Professional,High,High
332,2095,0.923076923,15,12,Reef,SH,rest,rest,midday,2,1,1.716,0.0286,1.716,1.716,Shelby,0.75,0.75,0.25,1000,300,High,NRM&CS,High,High
323,2075,0.8,26.5,25,Sand,EXP,hover,active,midday,2,1,1.818,0.0303,1.818,1.818,Ryan,1,0.99999,0,1500,300,High,NRM&CS,High,High
271,1441,0.858974359,18,16,Reef,SH,rest,rest,midday,2,1,1.998,0.0333,1.998,1.998,Lad,1,0.99999,0,10000,1000,High,NRM&CS,High,High
195,1008,0.90625,NA,23,Reef,EXP,hover,active,midday,2,1,1.998,0.0333,1.998,1.998,Dan,1,0.99999,0,300,2000,High,Dive Professional,High,High
192,1007,NA,0,22,Reef,EXP,hover,active,midday,2,1,1.998,0.0333,1.998,1.998,Robert,1,0.99999,0,NA,NA,NA,NRM&CS,High,High
580,5100,0.735442192,NA,12,Reef,SH,hover,active,Crepuscular,2,1,2,0.0333,2,2,Andy and Chuck,0.6,0.6,0.4,NA,NA,High,Volunteer,High,High
801,5122,0.735442192,NA,24,Reef,SH,rest,rest,midday,2,1,2,0.03333,2,2,Hale and Sterne,0.75,0.75,0.25,NA,NA,High,Volunteer,High,High
802,5122,0.735442192,NA,30,Reef,EXP,swim,active,midday,2,1,2,0.03333,2,2,Hale and Sterne,0.75,0.75,0.25,NA,NA,High,Volunteer,High,High
874,5127,0.735442192,NA,20,Reef,EXP,swim,active,Crepuscular,2,1,2,0.03333,2,2,Hale and Sterne,0.9,0.9,0.1,NA,NA,High,Volunteer,High,High
937,5136,0.735442192,NA,35,Reef,EXP,hunt,active,Crepuscular,2,1,2,0.03333,2,2,Hale and Sterne,1,0.99999,0,NA,NA,High,Volunteer,High,High
938,5136,0.735442192,NA,25,Reef,EXP,hunt,active,Crepuscular,2,1,2,0.03333,2,2,Hale and Sterne,1,0.99999,0,NA,NA,High,Volunteer,High,High
378,2174,0.775,5.2,30,Reef,EXP,hover,active,midday,2,1,2.502,0.0417,2.502,2.502,Shelby,0.75,0.75,0.25,1000,300,High,NRM&CS,High,High
73,206,0.677419355,34,16,Reef,SH,rest,rest,midday,2,1,2.502,0.0417,2.502,2.502,Steve Schalk,1,0.99999,0,NA,NA,High,NRM&CS,High,High
92,208,0.677419355,58,18,Reef,SH,rest,rest,midday,2,1,3.414,0.0569,2.748,2.748,Steve Schalk,0.769230769,0.769230769,0.230769231,NA,NA,High,NRM&CS,High,High
339,2112,0.923076923,4.5,30,Reef,SH,rest,rest,midday,2,1,3.582,0.0597,3.582,3.582,Shelby,1,0.99999,0,1000,300,High,NRM&CS,High,High
898,5132,0.735442192,NA,20,Reef,SH,rest,rest,midday,2,1,4,0.06667,4,4,Hale and Sterne,1,0.99999,0,NA,NA,High,Volunteer,High,High
502,2770,0.7,15,10,Reef,SH,rest,rest,midday,2,1,4.998,0.0833,4.998,4.998,Lad,0.75,0.75,0.25,10000,1000,High,NRM&CS,High,High
1082,5432,0.485620915,NA,NA,Reef,SH,hover,active,Crepuscular,2,1,5,0.08333,5,5,Brian and Josh,0.333333333,0.333333333,0.666666667,NA,NA,NA,Volunteer,High,High
420,2428,0.857142857,38,15,Reef,SH,hover,active,midday,2,1,7.002,0.1167,7.002,7.002,Liz,1,0.99999,0,400,200,High,NRM&CS,High,High
144,364,0.8,5,25,Reef,SH,rest,rest,midday,2,1,9,0.15,9,9,Liz,0.5,0.5,0.5,400,200,High,NRM&CS,High,High
394,2282,0.909090909,0,33,Reef,SH,rest,rest,midday,2,1,0,0,0.166666666,0.166666666,Alyssa,1,0.99999,0,100,100,Low,Intern,Low,Low
575,2906,0.846153846,22,10,Reef,EXP,rest,rest,midday,2,1,0,0,0.166666666,0.166666666,Alyssa,1,0.99999,0,100,100,Low,Intern,Low,Low
663,5107,0.735442192,NA,20,Reef,EXP,hover,active,midday,2,1,0.083333333,0.0014,0.166666666,0.166666666,Harley and Victoria,0.5,0.5,0.5,NA,NA,Low,Volunteer,Low,Low
367,2167,0.775,37.6,25,Reef,SH,rest,rest,midday,2,1,0.336,0.0056,0.336,0.336,Kristian,1,0.99999,0,60,50,Low,Intern,Low,Low
368,2167,0.775,2.5,25,Reef,SH,hover,active,midday,2,1,0.486,0.0081,0.486,0.486,Kristian,1,0.99999,0,60,50,Low,Intern,Low,Low
421,2445,0.733333333,25,34,Reef,EXP,hover,active,midday,2,1,1.002,0.0167,0.5,0.5,Alyssa,1,0.99999,0,100,100,Low,Intern,Low,Low
398,2282,0.909090909,6,NA,Reef,EXP,hover,active,midday,2,1,1.002,0.0167,0.752000001,0.752000001,Alyssa,1,0.99999,0,100,100,Low,Intern,Low,Low
879,5127,0.735442192,NA,26,Reef,EXP,swim,active,Crepuscular,2,1,1,0.01667,1,1,Bryan and Anna,1,0.99999,0,NA,NA,Low,Volunteer,Low,Low
796,5121,0.735442192,NA,28,Reef,NA,NA,NA,midday,2,1,1,0.01667,1,1,Hall and Wicksten,0.666666667,0.666666667,0.333333333,NA,NA,Low,Volunteer,Low,Low
53,164,1,28,18,Reef,EXP,hunt,active,midday,2,1,1.002,0.0167,1.002,1.002,Alex,1,0.99999,0,100,50,Low,Intern,Low,Low
56,164,1,43,23,Sponge,EXP,hunt,active,midday,2,1,1.002,0.0167,1.002,1.002,Alex,1,0.99999,0,100,50,Low,Intern,Low,Low
487,2695,0.857142857,12,16,Reef,SH,rest,rest,midday,2,1,1.5,0.025,1.5,1.5,BZ,1,0.99999,0,150,0,Low,Intern,Low,Low
468,2586,0.714285714,40,32,Reef,SH,hover,active,midday,2,1,1.998,0.0333,1.998,1.998,BZ,1,0.99999,0,150,0,Low,Intern,Low,Low
688,5110,0.735442192,NA,25,Sand,SH,hover,active,midday,2,1,2,0.0333,2,2,Kris and Kaitlin,0.2,0.2,0.8,NA,NA,Low,Volunteer,Low,Low
716,5114,0.735442192,NA,5,Reef,EXP,hover,active,Crepuscular,2,1,2,0.0333,2,2,Kris and Kaitlin,0.285714286,0.285714286,0.714285714,NA,NA,Low,Volunteer,Low,Low
452,2536,0.714285714,35,25,Sponge,EXP,hover,active,midday,2,1,3,0.05,3,3,BZ,0.666666667,0.666666667,0.333333333,150,0,Low,Intern,Low,Low
446,2519,0.714285714,49,16,Reef,EXP,rest,rest,midday,2,1,3,0.05,3,3,BZ.Liz,1,0.99999,0,150,0,Low,Intern,Low,Low
65,174,1,31,23,Reef,SH,rest,rest,midday,2,1,4.002,0.0667,4.002,4.002,Alex,1,0.99999,0,100,50,Low,Intern,Low,Low
405,2346,0.625,15,30,Reef,SH,rest,rest,midday,2,1,7.998,0.1333,7.998,7.998,Alyssa,1,0.99999,0,100,100,Low,Intern,Low,Low
164,419,0.529411765,50,12,Sponge,SH,hover,active,midday,2,1,9,0.15,9,9,Taylor,0.5,0.5,0.5,130,0,Low,Intern,Low,Low
219,1109,0.809523809,2,34,Reef,SH,hover,active,midday,2,1,0,0,0.083333333,0.083333333,Andrew,0.833333333,0.833333333,0.166666667,NA,NA,NA,NA,Medium,Low
933,5135,0.735442192,NA,27,Reef,EXP,swim,active,midday,2,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,1,0.99999,0,NA,NA,High,Volunteer,Medium,Low
433,2457,0.733333333,24,42,Reef,SH,rest,rest,midday,2,1,0,0,0.166666666,0.166666666,Ben Acker,0.666666667,0.666666667,0.333333333,NA,NA,NA,Intern,Medium,Low
356,2140,0.65,25.7,35,Reef,EXP,rest,rest,midday,2,1,0.948,0.0158,0.948,0.948,Katie,0.75,0.75,0.25,500,50,Low,NRM&CS,Medium,Low
957,5139,0.735442192,NA,26,Reef,SH,hover,active,Crepuscular,2,1,1,0.01667,1,1,Leah and Jackie,0.8,0.8,0.2,NA,NA,High,NRM&CS,Medium,Low
552,2867,0.714285714,20,21,Reef,SH,hunt,active,midday,2,1,1.002,0.0167,1.002,1.002,Andy,1,0.99999,0,NA,NA,NA,NA,Medium,Low
6,118,0.891891892,26,7,Reef,SH,rest,rest,midday,2,1,1.002,0.0167,1.002,1.002,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
19,121,0.891891892,29,13,Sand,EXP,hover,active,Crepuscular,2,1,1.002,0.0167,1.002,1.002,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
22,121,0.891891892,56,23,Reef,SH,rest,rest,midday,2,1,1.002,0.0167,1.002,1.002,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
227,1111,0.809523809,32,20,Reef,EXP,swim,active,midday,2,1,1.998,0.0333,1.998,1.998,Rich,1,0.99999,0,300,50,Low,NRM&CS,Medium,Low
754,5117,0.735442192,NA,24,Reef,EXP,swim,active,midday,2,1,2,0.03333,2,2,Leah and Jackie,1,0.99999,0,NA,NA,High,NRM&CS,Medium,Low
907,5133,0.735442192,NA,23,Reef,SH,hover,active,midday,2,1,2,0.03333,2,2,Leah and Jackie,0.6666667,0.6666667,0.3333333,NA,NA,High,NRM&CS,Medium,Low
170,453,0.775,25,17,Reef,SH,rest,rest,midday,2,1,3,0.05,3,3,Jess,1,0.99999,0,NA,NA,High,Intern,Medium,Low
379,2175,0.775,1.5,37,Sand,EXP,swim,active,midday,2,1,5.664,0.0944,5.664,5.664,Katie,1,0.99999,0,500,50,Low,NRM&CS,Medium,Low
118,291,0.931034483,3.7,12,Reef,EXP,hover,active,midday,3,1,0,0,0.083333333,0.083333333,Allison,1,0.99999,0,1200,224,High,Volunteer,High,High
660,5106,0.735442192,NA,35,Reef,SH,rest,rest,midday,3,1,0.149253731,0.0025,0.149253731,0.149253731,Fogg and Riffe,0.333333333,0.333333333,0.666666667,NA,NA,High,NRM&CS,High,High
342,2117,0.923076923,9.7,12,Sponge,EXP,swim,active,midday,3,1,0.6,0.01,0.6,0.6,Shelby,1,0.99999,0,1000,300,High,NRM&CS,High,High
618,5102,0.735442192,NA,20,Reef,NA,NA,NA,Crepuscular,3,1,1,0.0167,1,1,Hale and Sterne,0.786,0.786,0.214,NA,NA,High,Volunteer,High,High
349,2128,0.65,19.5,27,Reef,SH,hover,active,midday,3,1,1.386,0.0231,1.386,1.386,Shelby,0.75,0.75,0.25,1000,300,High,NRM&CS,High,High
284,2001,0.75,23,12,Reef,EXP,rest,rest,midday,3,1,1.998,0.0333,1.998,1.998,Shelby,1,0.99999,0,1000,300,High,NRM&CS,High,High
279,1453,0.858974359,2,13,Reef,SH,rest,rest,midday,3,1,1.998,0.0333,1.998,1.998,Liz T.,0.833333333,0.833333333,0.166666667,NA,NA,High,NRM&CS,High,High
282,1454,0.858974359,16,10,Reef,SH,rest,rest,midday,3,1,1.998,0.0333,1.998,1.998,Steve Schalk,0.75,0.75,0.25,NA,NA,High,NRM&CS,High,High
74,206,0.677419355,34,23,Reef,SH,rest,rest,midday,3,1,4.884,0.0814,2.382,2.382,Steve Schalk,1,0.99999,0,NA,NA,High,NRM&CS,High,High
95,208,0.677419355,15,16,Reef,SH,hover,active,midday,3,1,5.664,0.0944,5.664,5.664,Steve Schalk,0.769230769,0.769230769,0.230769231,NA,NA,High,NRM&CS,High,High
341,2112,0.923076923,4.5,30,Reef,SH,rest,rest,midday,3,1,6.186,0.1031,6.186,6.186,Shelby,1,0.99999,0,1000,300,High,NRM&CS,High,High
